Time,Use [kW],Dishwasher [kW],Furnace [kW],HVAC [kW],Fridge [kW],Outdoor Temp [°C],Humidity [%],Wind Speed [km/h],Day Type,Season,Cloud Cover [%]
,2.442927916,0.434968708,0,0,0.277201306,9.13,50.98,4.66,Weekday,Spring,0.33
,2.461222336,0.668492748,0,0,0.133361334,26.91,44.27,0.53,Weekday,Spring,0.82
,3.882776182,1.919686853,0,0,0.171399886,-2.1,45.07,10.77,Weekday,Spring,0.6
,3.028627894,1.040179875,0,0,0.338920057,2.84,44.68,0.36,Weekday,Spring,0.42
,3.014256499,0.801398562,0,0,0.336852341,10.41,30.8,2.69,Weekday,Spring,0.97
,2.968419051,1.042844085,0,0,0.117330991,5.24,59.22,8.16,Weekday,Spring,0.44
,3.489383762,1.557977012,0,0,0.277161901,14.58,54.44,14.1,Weekday,Spring,0.47
,2.761384442,0.680217873,0,0,0.312087477,29.15,40.75,0.99,Weekday,Spring,0.99
,2.289406296,0.357412242,0,0,0.207209695,2.96,55.2,8.68,Weekday,Spring,0.13
,3.45060696,1.169872237,0,0,0.448817273,13.54,42.35,4.93,Weekday,Spring,0.26
,3.428892711,1.330408207,0,0,0.164439459,14.92,39.74,10.04,Weekday,Spring,0.45
,3.239479481,1.425436006,0,0,0.201560722,11.65,59.65,14.29,Weekday,Spring,0.57
,3.738275555,1.763975182,0,0,0.162797766,-0.78,62.36,4.03,Weekday,Spring,0.15
,2.672953615,0.742348241,0,0,0.146618654,8.62,55.03,14.34,Weekday,Spring,0.33
,2.469435474,0.150709792,0,0,0.451591674,8.65,61.37,13.06,Weekday,Spring,0.22
,3.949160496,1.916697167,0,0,0.211143666,21.34,44.63,9.11,Weekday,Spring,0.85
,2.983836529,0.870023855,0,0,0.389009608,19.2,32.87,11.37,Weekday,Spring,0.83
,3.28580257,1.246515019,0,0,0.271192944,-0.52,54.2,12.97,Weekday,Spring,0.24
,3.407357453,1.332610646,0,0,0.354349392,11.13,40.24,12.05,Weekday,Spring,0.43
,3.47189861,1.093027417,0,0,0.471270478,10,61.1,4.9,Weekday,Spring,0.65
,2.650489371,0.410515059,0,0,0.437843147,34.55,44.32,12.19,Weekday,Spring,0.05
,3.627999726,1.5102861,0,0,0.127594557,17.92,56.83,4.7,Weekday,Spring,0.88
,3.839518881,1.607503949,0,0,0.438081014,4.23,52.11,13.01,Weekday,Spring,0.51
,3.115839901,1.105951172,0,0,0.280729406,7.23,62.7,3.83,Weekday,Spring,0.23
,2.865809173,0.977122321,0,0,0.240058291,11.21,63.29,8.58,Weekday,Spring,0.4
,2.216517569,0.227876366,0,0,0.36895517,18.62,32.73,10.39,Weekday,Spring,0.9
,2.289572878,0.167903323,0,0,0.480083149,19.85,41.8,6.39,Weekday,Spring,0.02
,2.643496555,0.679129691,0,0,0.137654199,17,64.84,11.74,Weekday,Spring,0.14
,2.879795625,0.621692311,0,0,0.407230812,12.9,46.16,13.88,Weekday,Spring,0.19
,3.730597044,1.907312902,0,0,0.181403212,13.64,50.59,2.79,Weekday,Spring,0.06
,3.708803765,1.567245485,0,0,0.252054449,13.71,37.33,0.5,Weekday,Spring,0.23
,3.521071692,1.319848591,0,0,0.449529207,-2.83,52.11,9.4,Weekday,Spring,0.82
,3.168295153,1.035296178,0,0,0.318319674,14.39,40.58,9.03,Weekday,Spring,0.53
,2.422939783,0.334735061,0,0,0.126982659,9.23,63.17,5.12,Weekday,Spring,0.61
,4.149816696,1.956913344,0,0,0.30321942,-1.53,38.01,11.78,Weekday,Spring,0.16
,2.939085092,0.750081396,0,0,0.415856761,39.18,44.39,12.39,Weekday,Spring,0.28
,2.236284217,0.213851205,0,0,0.311552235,18.11,33.8,4.98,Weekday,Spring,0.92
,2.739171947,0.987597791,0,0,0.166755696,15.13,53.52,10.23,Weekday,Spring,0.21
,3.754097121,1.747996023,0,0,0.27801643,11.29,67.68,9.63,Weekday,Spring,0.91
,4.023207127,1.774582004,0,0,0.469738147,22.3,36.93,5.14,Weekday,Spring,0.66
,2.086495475,0.021931832,0,0,0.363281596,3.38,30.79,14.54,Weekday,Spring,0.5
,3.951420395,1.77259149,0,0,0.391954603,11.87,46.9,5.2,Weekday,Spring,0.17
,2.765028226,0.542968435,0,0,0.414374603,5.48,59.94,9.3,Weekday,Spring,0.67
,1.991736499,0.077944728,0,0,0.13627737,22.22,69,5.7,Weekday,Spring,0.89
,3.763194906,1.695580541,0,0,0.332614624,6.73,32.05,0.18,Weekday,Spring,0.16
,3.794965056,1.727733512,0,0,0.250366077,26.01,61.44,1.37,Weekend,Spring,0.01
,3.19231989,1.19246216,0,0,0.155663665,14.01,44.75,3.48,Weekend,Spring,0.74
,3.02091143,1.148867515,0,0,0.181083823,22.74,36.15,12.18,Weekend,Spring,0.6
,3.979797973,1.626240545,0,0,0.412464189,19,37.69,6.63,Weekend,Spring,0.5
,3.527355934,1.572619105,0,0,0.164595642,25.59,66.96,8.83,Weekend,Spring,0.46
,3.807063352,1.780210947,0,0,0.224967443,5.65,62.37,14.16,Weekend,Spring,0.5
,3.190265673,1.105494895,0,0,0.213949335,24.06,42.47,2.21,Weekend,Spring,0.37
,3.878067944,1.935294185,0,0,0.119452146,-3.63,67.61,12.93,Weekend,Spring,0.08
,4.172470705,1.992293662,0,0,0.28486338,15.43,34.21,5.69,Weekend,Spring,0.78
,2.468173573,0.23308922,0,0,0.406371937,9.54,42.9,5.06,Weekend,Spring,0.47
,3.546704835,1.699087519,0,0,0.108861053,0.95,56.12,9.38,Weekend,Spring,0.82
,2.980815448,0.999644515,0,0,0.14502058,6.06,69.98,13.48,Weekend,Spring,0.98
,2.848834728,0.775132677,0,0,0.388074672,8.59,48.63,5.23,Weekend,Spring,0.17
,3.374432987,1.22614462,0,0,0.337432396,13.03,62.43,11.42,Weekend,Spring,0.79
,2.294707161,0.111931115,0,0,0.386099046,9.75,66.63,0.29,Weekend,Spring,0.98
,2.984152134,1.012922238,0,0,0.192041582,15.8,30.39,9.35,Weekend,Spring,0.72
,3.950434902,1.74178114,0,0,0.421507513,6.7,41.56,9.46,Weekend,Spring,0.25
,2.330686552,0.426923032,0,0,0.291948424,10.23,34.01,8.34,Weekend,Spring,0.9
,2.942028088,0.85277979,0,0,0.34412079,12.11,61.04,14.07,Weekend,Spring,0.79
,3.825107632,1.878961775,0,0,0.136861367,16.82,52.68,14.08,Weekend,Spring,0.45
,2.855125948,0.857127676,0,0,0.182012633,23.49,33.82,5.13,Weekend,Spring,0.57
,2.823310903,0.716735265,0,0,0.409343153,23.54,46.83,6.85,Weekend,Spring,0.72
,2.997207457,0.881073296,0,0,0.189563376,17.37,50.56,11.89,Weekend,Spring,0.12
,2.889299979,1.038905533,0,0,0.137011931,19.3,57.91,12.66,Weekend,Spring,0.93
,3.499809721,1.263982688,0,0,0.338881313,18.12,61.18,6.27,Weekend,Spring,0.99
,3.763279644,1.601385602,0,0,0.319174606,11.85,33.51,5.24,Weekend,Spring,0.33
,2.982739252,0.904204412,0,0,0.343157572,24.01,49.51,12.31,Weekend,Spring,0.72
,3.959815158,1.63496187,0,0,0.347322199,5.86,36.44,5.65,Weekend,Spring,0.42
,3.048156578,1.067441323,0,0,0.300078938,-5.48,60.13,6.08,Weekend,Spring,0.03
,2.866386006,0.676961021,0,0,0.297509568,4.59,56.31,2.03,Weekend,Spring,0.96
,3.685626114,1.315901656,0,0,0.469666226,29.03,58.92,8.14,Weekend,Spring,0.14
,3.481935179,1.435444509,0,0,0.31355269,12.05,33,4.9,Weekend,Spring,0.07
,3.402264562,1.116097951,0,0,0.346920081,17.74,50.41,8.86,Weekend,Spring,0.84
,2.095013052,0.113229946,0,0,0.206787757,12.26,63.62,6.72,Weekend,Spring,0.03
,2.617072394,0.33976575,0,0,0.44843728,20.62,58.53,11.22,Weekend,Spring,0.69
,2.506374863,0.570595442,0,0,0.109747237,15.71,64.47,4.17,Weekend,Spring,0.93
,2.674711043,0.565251212,0,0,0.322890705,14.31,38.24,2.58,Weekend,Spring,0.41
,3.481462546,1.3468416,0,0,0.253540118,21.14,41.48,10.54,Weekend,Spring,0.07
,2.257607874,0.036697323,0,0,0.341561678,10.34,47.65,5.76,Weekend,Spring,0.22
,3.380579177,1.511363554,0,0,0.24406882,18.72,50.93,8.45,Weekend,Spring,0.95
,2.848194139,0.53068495,0,0,0.387075165,13.25,40.09,14.12,Weekend,Spring,0.47
,2.361927071,0.620043692,0,0,0.108132577,13.93,45.25,7.26,Weekend,Spring,0.54
,3.221430052,1.055819656,0,0,0.262355776,6.81,57.48,2.29,Weekend,Spring,0.16
,2.777027155,0.431851202,0,0,0.43250544,12.84,55.82,6.4,Weekend,Spring,0.92
,3.659926271,1.768942627,0,0,0.200080287,9.59,34.42,7.18,Weekend,Spring,0.52
,2.050756481,0.170737559,0,0,0.121100351,26.3,69.43,11.49,Weekend,Spring,0.53
,2.876803888,0.888764725,0,0,0.29860963,-1.84,52.51,2.93,Weekend,Spring,0.58
,3.96796582,1.698844539,0,0,0.490613384,23.89,49.34,5.2,Weekend,Spring,0.77
,3.126547785,1.231687789,0,0,0.125663425,-2.44,68.69,0.75,Weekday,Spring,0.2
,2.590647682,0.584659032,0,0,0.128022597,20.37,35.61,10.53,Weekday,Spring,0.94
,3.110597916,0.841520416,0,0,0.338046626,6.62,51.75,11.16,Weekday,Spring,0.18
,3.552984227,1.413388761,0,0,0.200027085,20.66,62.2,6.86,Weekday,Spring,0.2
,3.954397178,1.946521487,0,0,0.264092493,13.79,45.96,8.07,Weekday,Spring,0.01
,3.997558111,1.786277437,0,0,0.432202861,0.68,59.45,11.25,Weekday,Spring,0.02
,2.496061271,0.684865617,0,0,0.179539474,28.59,65.97,4.02,Weekday,Spring,0.43
,4.103528727,1.996395759,0,0,0.387719975,22.77,40.47,9.1,Weekday,Spring,0.18
,2.205288696,0.007009327,0,0,0.301794205,20.03,39.66,14.46,Weekday,Spring,0.21
,2.478800871,0.055259512,0,0,0.461983077,8.6,44.43,9.87,Weekday,Spring,0.99
,3.813430943,1.64768103,0,0,0.4891848,23.11,46.74,1.17,Weekday,Spring,0.93
,2.433663262,0.398925374,0,0,0.293984314,2.17,34.44,4.35,Weekday,Spring,0.32
,2.252756785,0.121538537,0,0,0.333858824,-7.28,39.25,7.79,Weekday,Spring,0.34
,2.700649279,0.474296146,0,0,0.398337016,-0.62,64.93,1.09,Weekday,Spring,0.29
,2.798709613,0.852200308,0,0,0.227469657,5.78,52.66,10.15,Weekday,Spring,0.88
,3.494234786,1.461132541,0,0,0.19069614,7.45,40.71,9.81,Weekday,Spring,0.1
,3.487161187,1.248671053,0,0,0.485874069,10.65,67.74,13.14,Weekday,Spring,0.58
,2.546843365,0.475242435,0,0,0.273046156,11.1,60.97,7.5,Weekday,Spring,0.19
,2.961805652,1.006540896,0,0,0.100636331,8.5,44.5,10.38,Weekday,Spring,0.76
,4.088157757,1.852428211,0,0,0.435087319,-6.16,60.62,2.73,Weekday,Spring,0.63
,3.726242629,1.630015554,0,0,0.339865665,16.92,53.84,0.04,Weekday,Spring,0.39
,2.602842014,0.64637957,0,0,0.167423425,12.35,57.35,2.58,Weekday,Spring,0.1
,3.867748704,1.964529123,0,0,0.112055877,8.04,42.86,0.93,Weekday,Spring,0.77
,3.39683267,1.417240801,0,0,0.216592972,28.98,38.38,6.42,Weekday,Spring,0.08
,2.370173943,0.124898711,0,0,0.471154838,12.58,40.14,7.02,Weekday,Spring,0.27
,2.503582612,0.070321427,0,0,0.473396468,15.59,33.35,9.67,Weekday,Spring,0.25
,2.417309237,0.336815898,0,0,0.224401395,22.96,48.84,2.11,Weekday,Spring,0.58
,3.660536101,1.455711736,0,0,0.434372397,0.1,46.25,3.22,Weekday,Spring,0.51
,2.513911421,0.367477852,0,0,0.276738129,14.77,30.1,11.97,Weekday,Spring,0.28
,3.151329489,1.022973538,0,0,0.3617379,22.93,64.25,8.65,Weekday,Spring,0.43
,2.337610254,0.18652024,0,0,0.23377755,14.09,57.27,0.44,Weekday,Spring,0.44
,3.985125573,1.841772316,0,0,0.306389039,1.97,47.87,12.73,Weekday,Spring,0.57
,2.694702791,0.687921227,0,0,0.217511779,10.18,68.68,9.45,Weekday,Spring,0.9
,3.785481551,1.816264113,0,0,0.124445745,16.89,67.62,2.8,Weekday,Spring,0.14
,3.688414943,1.889751284,0,0,0.155751274,-6.07,33.8,3.78,Weekday,Spring,0.56
,1.915850346,0.012257295,0,0,0.216269798,1.47,54.61,8.3,Weekday,Spring,0.02
,3.099379387,0.928270374,0,0,0.490501514,34.74,62.68,8.41,Weekday,Spring,0.7
,2.349875281,0.049312111,0,0,0.48626886,19.85,36.92,12.08,Weekday,Spring,0.64
,4.22170237,1.817385533,0,0,0.431065337,29.83,35.12,5.38,Weekday,Spring,0.69
,3.252947525,1.036815089,0,0,0.19300242,23.66,40.39,8.24,Weekday,Spring,0.47
,2.290333992,0.149888025,0,0,0.276640856,18.94,41.19,8.74,Weekday,Spring,0.19
,2.346551039,0.220553457,0,0,0.275913135,11.91,68.6,8.38,Weekday,Spring,0.45
,2.641701573,0.767018049,0,0,0.254789298,18.81,61.22,1.09,Weekday,Spring,0.02
,3.744153128,1.880468386,0,0,0.117952122,29.5,32.39,6.17,Weekday,Spring,0.38
,3.420850878,1.385818303,0,0,0.31381095,23.26,61.46,5.08,Weekday,Spring,0.84
,3.602277769,1.735237732,0,0,0.129124797,16.67,36.79,14.89,Weekday,Spring,0.34
,2.936866383,0.732913293,0,0,0.420767472,13.28,44.29,6.99,Weekday,Spring,0.59
,2.215741198,0.086427399,0,0,0.376522857,19.98,42.74,6.53,Weekday,Spring,0.26
,3.791800096,1.948635274,0,0,0.241094803,9.68,40.9,7.26,Weekday,Spring,0.13
,2.26799156,0.034345981,0,0,0.358854553,19.98,42.35,13.79,Weekday,Spring,0.52
,3.781243806,1.895303306,0,0,0.193214803,8.02,60.17,9.17,Weekday,Spring,0.04
,2.76737956,0.737354848,0,0,0.206100026,11.46,40.66,5.84,Weekday,Spring,0.9
,2.253242484,0.02018081,0,0,0.225653407,4.72,62.03,13.69,Weekday,Spring,0.78
,3.505180644,1.378314463,0,0,0.41880464,10.6,33.64,13.95,Weekday,Spring,1
,3.692328395,1.961080608,0,0,0.184276539,8.16,53.81,3.96,Weekday,Spring,0.99
,4.027763514,1.931251446,0,0,0.325112491,31.92,64.52,5.9,Weekday,Spring,0.73
,2.412156832,0.321874022,0,0,0.180186846,6.06,33.17,14.5,Weekday,Spring,0.78
,2.572345328,0.362495612,0,0,0.21401497,18.85,55.4,8.12,Weekday,Spring,0.53
,3.002315387,1.131077829,0,0,0.194192517,5.53,50.46,6.48,Weekday,Spring,0.22
,3.482281444,1.274609653,0,0,0.358001868,15.47,43.28,2.93,Weekday,Spring,0.81
,3.542996359,1.478835827,0,0,0.310691578,17.9,34.03,5.77,Weekday,Spring,0.27
,2.540025544,0.362100721,0,0,0.388519658,-3.51,57.06,9.47,Weekday,Spring,0.65
,4.170425883,1.918014174,0,0,0.187977375,1.02,42.38,0.58,Weekday,Spring,0.73
,3.030840894,1.277478513,0,0,0.103659414,5.45,43.56,1.25,Weekday,Spring,0.56
,3.891671631,1.694093838,0,0,0.372203827,1.97,58.7,0.08,Weekday,Spring,0.66
,3.072842331,1.080131431,0,0,0.145941583,15.84,67.81,3.28,Weekday,Spring,0.29
,2.935654417,0.828553695,0,0,0.19852209,17.43,43.35,2.74,Weekday,Spring,0.76
,3.98643859,1.954365813,0,0,0.222274461,4.37,59.87,12.76,Weekday,Spring,0.94
,3.393768633,1.164242742,0,0,0.398720837,16.24,68.26,2.78,Weekday,Spring,0.48
,3.844939033,1.733747166,0,0,0.350356724,10.76,33.91,9.92,Weekday,Spring,0.12
,3.907203661,1.906584793,0,0,0.173706175,14.01,51.17,1.78,Weekday,Spring,0.62
,3.455545151,1.350709254,0,0,0.339155124,8.72,30.45,8.9,Weekday,Spring,0.34
,3.343293744,1.097877357,0,0,0.383259198,19.88,63.01,6.53,Weekday,Spring,0.42
,2.025619549,0.007021702,0,0,0.255558881,31.35,41.48,6.13,Weekday,Spring,0.15
,2.116130486,0.080039281,0,0,0.198381166,22.74,43.31,12.85,Weekday,Spring,0.63
,2.57036926,0.401702432,0,0,0.371593109,28.93,57.49,2.52,Weekday,Spring,0.79
,2.628978369,0.372016864,0,0,0.34435648,0.97,61.57,8.93,Weekday,Spring,0.77
,2.435543081,0.50951759,0,0,0.131164863,8.24,46,12.33,Weekday,Spring,0.99
,2.599237885,0.609869275,0,0,0.366671856,20.65,56.62,10.71,Weekday,Spring,0.21
,2.94173031,0.720130987,0,0,0.295407173,30.08,68.25,14.75,Weekday,Spring,0.91
,2.951849733,0.84107538,0,0,0.401347583,21.5,65.48,0.03,Weekday,Spring,0.73
,2.10864306,0.197732677,0,0,0.176287017,4.74,58.05,13.27,Weekday,Spring,0.71
,2.028444302,0.084723864,0,0,0.203286567,10.65,67.72,9.2,Weekday,Spring,0.68
,3.602657803,1.347888898,0,0,0.317325096,18.33,65.04,0.04,Weekday,Spring,0.54
,2.953795639,1.07466965,0,0,0.292693411,13.35,59.16,6.98,Weekday,Spring,0.38
,3.256609406,0.888288404,0,0,0.254546148,7.01,66.69,11.51,Weekday,Spring,0.94
,3.572898889,1.268879882,0,0,0.398413326,12.1,62.7,2.74,Weekday,Spring,0.15
,3.803583331,1.655358814,0,0,0.325900625,14.86,50.09,10.18,Weekday,Spring,0.18
,3.03400516,0.855385818,0,0,0.384108742,4.15,50.09,2.1,Weekday,Spring,0.02
,3.272096323,1.28223893,0,0,0.161301985,24.85,30.35,12.05,Weekday,Spring,0.74
,4.150852009,1.907144448,0,0,0.391595318,10.6,31.21,8.53,Weekday,Spring,0.89
,3.828381794,1.679248992,0,0,0.284611243,14.27,59.85,0.51,Weekday,Spring,0.19
,2.821069242,0.852001621,0,0,0.113507174,25.35,52.19,1.36,Weekday,Spring,0.03
,3.292188365,1.289433676,0,0,0.193796622,13.75,60.44,12.96,Weekday,Spring,0.24
,2.244710558,0.354141844,0,0,0.110302557,24.8,67.99,0.5,Weekday,Spring,0.88
,3.18866685,1.12104437,0,0,0.282749809,4.71,48.1,4.48,Weekday,Spring,0.02
,3.973517658,1.962656582,0,0,0.230351904,19.33,33.54,8.5,Weekday,Spring,0.1
,3.444987064,1.03663023,0,0,0.494979824,23.39,55.06,3.2,Weekday,Spring,0.02
,4.162033917,1.855276598,0,0,0.447401647,6.7,33.99,3.36,Weekday,Spring,0.94
,2.750899322,0.814669841,0,0,0.430268344,13.22,54.85,11.64,Weekday,Spring,0.14
,4.163726352,1.997689654,0,0,0.30044662,13.42,51.11,4.36,Weekday,Spring,0.9
,3.40074869,1.15844007,0,0,0.422835,17.1,58.49,0.58,Weekday,Spring,0.47
,2.089414972,0.084537988,0,0,0.206747859,19.75,44.04,10.82,Weekday,Spring,0.39
,3.258917535,1.173509593,0,0,0.324259787,5.89,35.75,14.32,Weekday,Spring,0.43
,2.718723888,0.549145391,0,0,0.257167225,14.4,39.45,12.48,Weekday,Spring,0.42
,2.128252055,0.064962644,0,0,0.168536765,30.91,57.35,8.23,Weekday,Spring,0.34
,3.493464215,1.641706609,0,0,0.129045373,25.54,49.13,6.37,Weekday,Spring,0.81
,2.715451856,0.551459274,0,0,0.323287353,22.94,51.63,13.88,Weekday,Spring,0.51
,3.434987089,1.593097108,0,0,0.139055654,13.07,42.92,11.49,Weekday,Spring,0.99
,2.625674588,0.576435166,0,0,0.387201239,36.29,63.47,8.56,Weekday,Spring,0.52
,2.594568377,0.388652708,0,0,0.468587391,25.3,69.98,13.2,Weekday,Spring,0.82
,3.998952939,1.947871148,0,0,0.164842444,15.37,42.49,9.03,Weekday,Spring,0.75
,2.906978591,0.723290656,0,0,0.288375431,17.2,58.75,14.6,Weekday,Spring,0.4
,3.449570802,1.202752423,0,0,0.395509837,10.41,36.84,12.87,Weekday,Spring,0.79
,3.307208429,1.219962986,0,0,0.214735864,18.93,59.7,8.26,Weekday,Spring,0.15
,3.440870601,1.120946964,0,0,0.468305808,20.93,47.23,13.84,Weekday,Spring,0.2
,4.020629551,1.829391487,0,0,0.455386224,22.03,54.21,5.14,Weekday,Spring,0.62
,3.333576139,1.348882143,0,0,0.141501742,13.19,39.5,10.51,Weekday,Spring,0.71
,2.798466869,0.807466008,0,0,0.110959909,0.26,64.07,2.57,Weekday,Spring,0.64
,4.090773295,1.724760769,0,0,0.490583393,17.42,36.93,13.43,Weekday,Spring,0.51
,2.763607145,0.362125798,0,0,0.48259001,22.07,67.14,3.72,Weekend,Spring,0.14
,3.228218142,1.088473515,0,0,0.268914242,5.21,32.45,14.24,Weekend,Spring,0.37
,3.856470894,1.901100744,0,0,0.12022533,14.09,41.52,0.25,Weekend,Spring,0.6
,3.505360505,1.25079526,0,0,0.347550221,28.41,52.52,10.23,Weekend,Spring,0.23
,3.648648818,1.633936901,0,0,0.217364043,2.97,64.34,2.25,Weekend,Spring,0.64
,3.493623181,1.307121451,0,0,0.474689195,12.16,53.08,11.56,Weekend,Spring,0.23
,3.880299801,1.678741727,0,0,0.41786477,29.87,38.64,7.38,Weekend,Spring,0.1
,3.974323009,1.88897576,0,0,0.359837514,16.58,64.36,13.64,Weekend,Spring,0.32
,2.492127167,0.545843455,0,0,0.213801539,9.74,53.85,10.73,Weekend,Spring,0.27
,2.505377727,0.339322163,0,0,0.380507432,14.93,39.29,11.52,Weekend,Spring,0.81
,2.904406815,0.967981501,0,0,0.215667307,23.26,52.47,1.81,Weekend,Spring,0.48
,3.287981094,1.403724854,0,0,0.115052394,12.96,57.01,1.45,Weekend,Spring,0.06
,2.368394875,0.454382506,0,0,0.303373835,20.98,57.22,12.76,Weekend,Spring,0.82
,2.12500609,0.008202901,0,0,0.295473818,17.35,58.96,3.39,Weekend,Spring,0.27
,2.891193168,0.685870232,0,0,0.405202389,18.17,65.83,13,Weekend,Spring,0.57
,4.102279361,1.937718671,0,0,0.446269553,21.62,62.99,2.14,Weekend,Spring,0.54
,3.497646884,1.389934921,0,0,0.241787395,12.05,54.31,4.63,Weekend,Spring,0.97
,2.976197106,0.802650888,0,0,0.279789204,5.55,31.29,13.93,Weekend,Spring,0.25
,2.312556376,0.385152195,0,0,0.288160168,19.74,59.98,12.6,Weekend,Spring,0.15
,2.665596503,0.712179348,0,0,0.229689634,13.68,69,0.81,Weekend,Spring,0.26
,2.460119401,0.339678867,0,0,0.397354769,10.52,42.22,6.72,Weekend,Spring,0.58
,2.227461807,0.212611643,0,0,0.308840474,20.26,54.28,13.65,Weekend,Spring,0.22
,4.162014539,1.813484745,0,0,0.46558231,27.77,60.75,0.22,Weekend,Spring,0.34
,4.136042372,1.995300677,0,0,0.360124309,13.45,55.56,1.61,Weekend,Spring,0.66
,2.286536019,0.328228879,0,0,0.184758624,15.08,66.9,9.68,Weekend,Spring,0.12
,1.874582341,0.109045118,0,0,0.165923459,3.18,48.93,1.57,Weekend,Spring,0.95
,2.771957752,0.659462214,0,0,0.248953735,12.77,51.27,6.73,Weekend,Spring,0.53
,2.838163138,0.923318362,0,0,0.238770616,17.21,31.53,7.62,Weekend,Spring,0.48
,2.478488487,0.409642494,0,0,0.26285273,14.8,66.01,12.9,Weekend,Spring,0.36
,2.604023946,0.602849824,0,0,0.173436428,11.38,40.49,14.36,Weekend,Spring,0.25
,2.829096399,0.401741471,0,0,0.491289068,22.26,69.14,7.68,Weekend,Spring,0.48
,3.375923006,1.548521137,0,0,0.158283909,15.58,38.08,7.66,Weekend,Spring,0.49
,3.284264181,1.425155886,0,0,0.36105951,40.89,40.14,10.9,Weekend,Spring,0.06
,3.19351568,1.269903032,0,0,0.105227694,17.08,49.39,2.89,Weekend,Spring,0.85
,3.017271248,0.774435714,0,0,0.262784415,-12.47,56.42,14.11,Weekend,Spring,0.82
,3.965649878,1.818081883,0,0,0.22367336,3.88,47.63,0.02,Weekend,Spring,0.45
,4.01284088,1.939065083,0,0,0.252809855,20.32,44.07,0.03,Weekend,Spring,0.34
,2.397345945,0.347278625,0,0,0.299230938,8.57,51.6,9.38,Weekend,Spring,0.5
,2.666887543,0.446025283,0,0,0.340150001,9.19,68.33,5.12,Weekend,Spring,0.22
,3.087311974,1.051262056,0,0,0.333404538,2.61,68.48,5.97,Weekend,Spring,0
,2.382422384,0.182501139,0,0,0.352285468,10.23,43.12,3.32,Weekend,Spring,0.35
,3.161262887,0.872896798,0,0,0.437819073,16.94,57.21,6.12,Weekend,Spring,0.02
,3.524290383,1.16358253,0,0,0.454686862,18.86,58.88,12.42,Weekend,Spring,0.04
,3.515013266,1.044147142,0,0,0.39490012,4.8,56.14,10.49,Weekend,Spring,0.03
,2.63263566,0.661817166,0,0,0.131576897,23.05,34.52,1.42,Weekend,Spring,0.88
,3.318512206,1.084891612,0,0,0.484516957,3.09,51.58,0.85,Weekend,Spring,0.14
,4.194003712,1.917601909,0,0,0.478959235,19.38,60.53,7.59,Weekend,Spring,0.25
,2.419808736,0.412034809,0,0,0.384681518,18.37,38.03,10.95,Weekend,Spring,0.49
,3.347167032,1.309662717,0,0,0.306975629,5.66,43.93,9.97,Weekday,Spring,0.53
,2.046112488,0.086793388,0,0,0.200247343,4.47,38.15,12.96,Weekday,Spring,0.12
,2.282964425,0.132832809,0,0,0.402540456,18.82,65.48,2,Weekday,Spring,0.91
,3.370036007,1.103656448,0,0,0.451144071,9.4,64.34,9.09,Weekday,Spring,0.23
,2.293711408,0.209878361,0,0,0.36607504,13.1,36.77,11.49,Weekday,Spring,0.94
,2.308425697,0.044693577,0,0,0.351629053,21.87,60.42,14.07,Weekday,Spring,0.26
,2.320248584,0.343025995,0,0,0.177201882,19.79,44.56,1.51,Weekday,Spring,0
,3.171886919,1.129698342,0,0,0.243118609,5.84,57.45,3.59,Weekday,Spring,0.97
,3.563146926,1.406681909,0,0,0.389254489,14.46,49.73,5.32,Weekday,Spring,0.48
,2.327235692,0.404957128,0,0,0.106759496,5.65,48.88,8.11,Weekday,Spring,0.88
,3.575534412,1.336518874,0,0,0.356505711,23.7,65.25,6.13,Weekday,Spring,0.73
,2.484907761,0.364952662,0,0,0.40666812,30.37,55.48,12.92,Weekday,Spring,0.18
,3.194984999,1.226914853,0,0,0.233881795,6.55,39.43,14.26,Weekday,Spring,0.85
,2.724013865,0.82391936,0,0,0.130467108,14.69,34.43,1.05,Weekday,Spring,0.05
,3.400659678,1.307599019,0,0,0.427647752,24.17,67.34,10.5,Weekday,Spring,0.51
,3.864914451,1.990105505,0,0,0.156734732,15.24,36.14,1.71,Weekday,Spring,0.25
,3.876332285,1.87563393,0,0,0.248320442,20.62,59.36,13.47,Weekday,Spring,0.36
,2.278904076,0.008563516,0,0,0.382901642,15.52,49.83,2.13,Weekday,Spring,0.76
,4.023928057,1.770877529,0,0,0.426794395,4.43,35.6,14.87,Weekday,Spring,0.68
,2.397293349,0.13298159,0,0,0.444952767,16.19,61.07,6.42,Weekday,Spring,0.44
,4.103349845,1.906093172,0,0,0.312166877,26.27,66.18,5.73,Weekday,Spring,0.05
,2.640262858,0.563651358,0,0,0.290348679,18.14,34.86,8.79,Weekday,Spring,0.04
,3.042443057,0.764069661,0,0,0.439326911,31.24,32.68,5.92,Weekday,Spring,0.7
,2.298185073,0.18327641,0,0,0.325230838,-2.72,63.99,3.52,Weekday,Spring,0.95
,2.382542043,0.224545517,0,0,0.331460291,18.79,50.04,9.44,Weekday,Spring,0.85
,3.468794612,1.45348113,0,0,0.273589347,8.52,56.98,10.93,Weekday,Spring,0.12
,3.693908344,1.888664471,0,0,0.249125589,6.24,47.66,14.18,Weekday,Spring,0.12
,3.300285417,1.22149699,0,0,0.292216343,28.34,46.5,6.14,Weekday,Spring,0.61
