Time,Use [kW],HVAC [kW],Machinery [kW],Lighting [kW],Computers and Electronics [kW],Refrigeration [kW],Compressor [kW],Outdoor Temp [°C],Humidity [%],Cloud Cover [%],Production Hours,Day Type,Season,Staff Count
03/10/2023 21:00,757.1228128,135.8320256,373.5275154,82.71247142,31.4655356,27.73745811,105.8478067,6.206138336,73.18258308,0.445279117,Yes,Weekday,Spring,197
03/10/2023 22:00,753.0266502,97.72965916,434.8371946,65.99816336,23.56763157,22.1329478,108.7610537,-6.056076396,52.50120944,0.983280603,Yes,Weekday,Spring,113
03/10/2023 23:00,140.3144693,27.53504217,21.76263866,31.24488766,17.81021251,15.80826521,26.15342311,32.16310204,58.7841042,0.296302045,No,Weekday,Spring,15
03/11/2023 0:00,120.5575474,29.99570002,6.402867753,34.12729455,8.83880348,23.22189599,17.97098558,14.92110083,52.72177113,0.24030575,No,Weekend,Spring,16
03/11/2023 1:00,149.989048,45.95535287,41.10657282,23.84211114,6.616040179,27.12482929,5.344141705,3.74859398,23.07238095,0.638048201,No,Weekend,Spring,19
03/11/2023 2:00,128.6450441,30.7083093,15.03817865,39.06365838,5.987497651,28.15022485,9.69717526,7.864168268,64.73018512,0.378153968,No,Weekend,Spring,10
03/11/2023 3:00,121.2513097,32.53238849,4.100007395,24.5696003,17.93776426,16.42170939,25.68983985,10.12411432,50.319922,0.626365542,No,Weekend,Spring,7
03/11/2023 4:00,127.1016368,37.46102893,30.93242321,23.09842794,7.274939447,17.94314008,10.39167721,17.026745,58.86254449,0.304995518,No,Weekend,Spring,18
03/11/2023 5:00,149.1353981,39.16293712,34.28252253,23.0570891,19.08528244,25.92168701,7.625879884,13.20557425,50.1583883,0.617918257,No,Weekend,Spring,17
03/11/2023 6:00,143.0840198,45.4077515,25.09038934,29.77611511,13.30658373,12.5442823,16.95889782,31.37263879,49.50867934,0.275746261,No,Weekend,Spring,9
03/11/2023 7:00,149.2799806,45.01892439,14.69810906,21.40809875,14.48425551,25.03490258,28.63569029,12.36335673,30.30734657,0.050972069,No,Weekend,Spring,13
03/11/2023 8:00,152.5766989,41.71347512,46.53261712,26.10438008,19.70123944,14.48573586,4.039251305,34.64711067,36.72282291,0.912135902,No,Weekend,Spring,9
03/11/2023 9:00,104.4443388,41.99478599,3.600548926,30.14530323,12.78114021,14.55886072,1.363699767,28.3141231,29.53116152,0.883205202,No,Weekend,Spring,14
03/11/2023 10:00,186.7878784,47.0583803,40.06363986,37.44834573,14.14337869,27.67495922,20.39917462,-0.617026854,31.73997774,0.970798149,No,Weekend,Spring,15
03/11/2023 11:00,146.8391536,29.83721469,35.47038256,26.96419819,8.329989115,24.39659703,21.84077206,31.87678466,78.37864283,0.716527176,No,Weekend,Spring,13
03/11/2023 12:00,138.7388742,42.22343002,15.37608101,34.41540523,7.939416242,14.59931687,24.18522481,-4.763512095,29.18680675,0.682721178,No,Weekend,Spring,11
03/11/2023 13:00,99.41280015,32.28562933,10.14410412,20.37908664,9.485097166,14.52609109,12.59279181,26.78523688,36.15622546,0.55900307,No,Weekend,Spring,7
03/11/2023 14:00,129.1061652,46.39872611,22.18982541,23.14325883,13.72276146,10.8301168,12.82147664,7.128048206,55.43537946,0.125942416,No,Weekend,Spring,13
03/11/2023 15:00,165.4543145,46.01733508,49.05151134,30.56738532,18.8369629,19.64900471,1.332115177,29.50884442,56.61071457,0.189235311,No,Weekend,Spring,5
03/11/2023 16:00,118.0934626,37.46617699,8.825488896,31.13913983,16.88123417,10.76054224,13.02088046,29.06255105,29.23844778,0.289469689,No,Weekend,Spring,14
03/11/2023 17:00,114.4712532,29.81390148,30.3196673,23.94960331,5.767266114,11.81696646,12.80384856,26.26664301,67.62304555,0.890156363,No,Weekend,Spring,14
03/11/2023 18:00,126.2181068,20.20561136,20.44092357,31.10179573,12.71615245,18.11639374,23.63722991,25.55136963,67.11217207,0.172969525,No,Weekend,Spring,16
03/11/2023 19:00,160.4858831,44.86124043,30.60410074,39.38842155,9.884343336,13.23048575,22.51729129,3.710561259,34.23906225,0.922873174,No,Weekend,Spring,19
03/11/2023 20:00,99.57168063,23.08650637,1.492517665,36.73168227,6.967672183,13.09565436,18.19764778,-6.358632263,37.31997816,0.522785733,No,Weekend,Spring,16
03/11/2023 21:00,138.668776,28.94982764,26.83777587,38.23904814,17.79982931,16.1257583,10.7165367,8.134108044,76.27927193,0.715569635,No,Weekend,Spring,16
03/11/2023 22:00,122.4412209,20.98237264,29.82069036,38.06130614,9.838385526,16.27255859,7.465907661,-2.191396826,69.54028676,0.110244487,No,Weekend,Spring,11
03/11/2023 23:00,124.7821171,33.47267434,30.63851051,21.94504719,8.180836823,19.33460753,11.21044068,21.272799,61.86782198,0.269033549,No,Weekend,Spring,9
03/12/2023 0:00,125.6266023,38.54405035,24.70610119,29.71725005,9.827800997,10.15227767,12.679122,5.574487694,24.93399329,0.958518608,No,Weekend,Spring,11
03/12/2023 1:00,137.0255482,23.38371403,34.55394367,30.34044675,10.57755067,24.49958124,13.67031184,33.90245904,45.09584485,0.266149947,No,Weekend,Spring,5
03/12/2023 2:00,145.1033999,36.90426245,20.89071047,27.22102587,19.36843859,19.13591565,21.58304685,18.84374348,53.55811232,0.29652172,No,Weekend,Spring,7
03/12/2023 3:00,131.3593766,38.52454565,32.56090546,26.35088893,17.49869246,14.28060516,2.143738946,27.01162536,31.24467728,0.197597385,No,Weekend,Spring,18
03/12/2023 4:00,107.9956055,37.85706728,7.72063722,27.56772312,10.18017538,22.27920922,2.390793263,-4.036389727,46.89359493,0.129073665,No,Weekend,Spring,5
03/12/2023 5:00,133.102526,39.65360277,45.16334465,21.61404861,6.859722814,16.93995203,2.871855082,28.7906517,56.06155265,0.233257641,No,Weekend,Spring,9
03/12/2023 6:00,145.7747684,44.12778911,19.75125411,20.43592936,17.16574079,18.88136039,25.41269459,31.52407357,39.64260081,0.642326892,No,Weekend,Spring,5
03/12/2023 7:00,118.1785354,21.18599224,0.258565209,32.88412298,18.73648895,18.88460377,26.22876222,11.91778635,66.85668914,0.455367734,No,Weekend,Spring,9
03/12/2023 8:00,115.3718097,39.86247424,1.775451769,22.1838775,6.8813957,18.51535327,26.1532572,17.2813822,70.4269749,0.553755836,No,Weekend,Spring,5
03/12/2023 9:00,116.0345654,24.95944643,8.045241726,23.33961621,10.55865621,26.35088074,22.78072407,24.41644104,39.41656817,0.122364829,No,Weekend,Spring,9
03/12/2023 10:00,121.0344705,38.73771738,13.24305679,23.36978677,6.643223555,12.99633146,26.04435459,-2.132261773,70.31942927,0.802116447,No,Weekend,Spring,17
03/12/2023 11:00,100.3891459,20.71474743,13.69077854,32.90095895,14.27976346,11.10289521,7.70000234,12.61547344,26.21459397,0.784094701,No,Weekend,Spring,10
03/12/2023 12:00,155.2774538,37.24743617,35.33631714,33.97953158,6.307914259,15.71044903,26.69580562,7.93983625,70.26374592,0.021589911,No,Weekend,Spring,7
03/12/2023 13:00,155.2309715,41.14966003,37.76358791,21.88971643,17.04475606,11.26952734,26.11372377,-3.413170353,29.1650259,0.383515095,No,Weekend,Spring,19
03/12/2023 14:00,161.3762261,41.34575078,44.59968166,34.38786243,14.42317801,18.41566036,8.204092863,6.539049003,24.97562915,0.068770602,No,Weekend,Spring,12
03/12/2023 15:00,152.8585947,24.65184526,38.39422324,22.94146187,19.2538438,18.21971176,29.3975088,-6.932246078,58.50652427,0.792105779,No,Weekend,Spring,7
03/12/2023 16:00,142.06785,49.37829643,20.03613291,30.44974888,8.852747482,27.95965064,5.391273634,-8.838464187,48.31624195,0.737269683,No,Weekend,Spring,18
03/12/2023 17:00,167.9602047,21.59393938,38.25880647,37.16803264,17.14376917,24.71332189,29.08233513,-3.917516988,74.47343602,0.901988094,No,Weekend,Spring,9
03/12/2023 18:00,129.2882922,44.60621478,14.45791075,33.3779834,8.083081797,11.38540952,17.37769194,33.34018002,41.79135177,0.236403959,No,Weekend,Spring,7
03/12/2023 19:00,141.5404619,30.9119373,45.34281181,33.79235328,12.01881127,12.0850483,7.389499978,14.72882912,37.22913581,0.456295883,No,Weekend,Spring,17
03/12/2023 20:00,138.838743,38.46034091,20.58540831,23.57463737,14.80019441,16.59347924,24.82468273,33.46199725,50.04409437,0.184487877,No,Weekend,Spring,15
03/12/2023 21:00,139.2331518,35.89451567,34.56367907,23.61371905,15.7019043,22.97387178,6.485461876,9.462404525,47.35677115,0.371234934,No,Weekend,Spring,17
03/12/2023 22:00,140.6950209,41.76824235,39.83562958,24.47073444,9.518811831,18.03125842,7.070344318,4.031725989,40.66568277,0.522243252,No,Weekend,Spring,13
03/12/2023 23:00,129.7210872,26.74536072,19.08621614,37.3515102,12.67631129,22.97722102,10.88446784,12.77638383,61.62447792,0.05333079,No,Weekend,Spring,7
,175.250791,46.05640686,45.66302531,35.38900791,15.66165209,14.88874637,17.59195245,9.778025988,65.57371003,0.714870411,No,Weekday,Spring,7
,136.9162989,48.41150894,20.39787511,26.30760942,6.608187501,16.82682722,18.36429071,-5.245089208,71.17903814,0.54329336,No,Weekday,Spring,7
,114.4816613,26.35258066,9.978962684,35.35070858,9.903959189,11.29585279,21.59959743,18.83718416,78.37139628,0.828959017,No,Weekday,Spring,10
,159.2098059,47.20469058,48.20052484,20.46671863,5.170547353,14.20595555,23.96136892,-0.278281787,35.99937153,0.271780501,No,Weekday,Spring,9
,151.818409,40.37916453,33.32827287,24.35965843,12.61330444,14.16429528,26.97371343,17.88145797,62.96560895,0.903321105,No,Weekday,Spring,9
,149.1554758,37.56060051,35.58859982,35.55026408,11.48743058,25.46175189,3.506828944,19.25904916,43.65549413,0.998694253,No,Weekday,Spring,6
,677.6444471,163.3320429,315.2145646,74.60887857,45.56675931,23.00206981,55.9201319,-3.158881609,60.62491832,0.919298438,Yes,Weekday,Spring,77
,843.9974202,168.6590053,508.1818637,66.49737788,29.91787638,16.95815643,53.78314052,-7.23926678,48.55890142,0.777892476,Yes,Weekday,Spring,96
,990.7676597,191.5188451,589.4361016,71.62693772,38.69608523,27.14729115,72.342399,25.13427137,79.62638617,0.812368803,Yes,Weekday,Spring,140
,844.5689698,116.6378664,483.5603998,66.12650624,31.52650715,24.41517987,122.3025103,10.69101907,63.73412815,0.573744243,Yes,Weekday,Spring,101
,885.1063462,185.0088197,439.278184,75.90932365,43.40917269,26.66469951,114.8361467,-7.382629202,77.14947803,0.190153863,Yes,Weekday,Spring,67
,736.2251822,198.3200292,353.422949,67.54486992,20.49856433,11.00707803,85.43169169,34.76898427,70.09817297,0.677040685,Yes,Weekday,Spring,88
,813.3513139,120.099198,524.0788533,62.02638999,21.91492384,11.10138028,74.13056847,-7.399874755,74.17406067,0.712753002,Yes,Weekday,Spring,114
,673.2050671,64.5137179,381.3014924,68.7045872,23.4678282,15.98491973,119.2325217,21.2765853,68.86515183,0.98538514,Yes,Weekday,Spring,103
,903.1711497,159.5908549,461.9860647,98.41858549,48.75874885,19.55105675,114.865839,34.26555164,47.54954782,0.541301316,Yes,Weekday,Spring,191
,886.832915,93.52024214,538.8411406,55.26406045,36.1407272,24.70754595,138.3591986,0.76310469,35.1073072,0.271369015,Yes,Weekday,Spring,189
,957.4478385,180.8581342,587.9631708,76.88671296,21.15094839,28.31228649,62.27658567,-3.598778409,42.21921053,0.683672522,Yes,Weekday,Spring,65
,791.7577674,167.6755688,359.7831293,84.95964939,37.16437426,12.70693525,129.4681104,-4.537677726,21.21417396,0.97937582,Yes,Weekday,Spring,76
,830.8565891,107.7151485,553.1369503,64.87453192,31.76653696,11.47241119,61.89101019,3.647381641,51.43959005,0.177213908,Yes,Weekday,Spring,182
,685.4976929,87.99935712,396.9887231,81.65971572,33.21062822,21.18000898,64.4592598,-5.452938505,50.30346802,0.325997919,Yes,Weekday,Spring,142
,866.8070097,155.6120405,489.6850334,82.4686739,47.85348888,13.71476948,77.47300358,21.14726038,51.51502789,0.541880954,Yes,Weekday,Spring,112
,896.8388459,185.706141,503.4999433,96.84242405,27.44687522,16.90328573,66.44017669,-7.196869084,78.4418735,0.170214635,Yes,Weekday,Spring,79
,860.2022239,137.7142703,516.965215,70.33942336,26.92696594,21.70008532,86.55626403,12.92399577,74.68724021,0.02222064,Yes,Weekday,Spring,195
,134.9783937,21.97961166,42.69094071,31.78080708,8.902351566,16.85517113,12.76951154,34.85135842,29.7027667,0.336983122,No,Weekday,Spring,8
,152.3956429,42.40446212,35.63927154,33.16219325,18.55665901,22.19776755,0.435289426,26.62866213,42.13295129,0.865370802,No,Weekday,Spring,7
,178.1601627,39.5700931,41.11432457,39.78679131,15.47637491,23.81381897,18.39875984,17.68487472,45.43737077,0.043468399,No,Weekday,Spring,8
,100.5481775,29.11243753,9.205285306,23.99017318,7.663216536,26.12527345,4.45179152,3.781412935,41.63197507,0.428929059,No,Weekday,Spring,10
,128.7374742,33.05651028,3.491992885,25.2707543,18.34559764,21.15048221,27.42213691,18.07531263,67.90975782,0.762200773,No,Weekday,Spring,13
,161.5212,39.93275402,37.33987181,26.65933013,9.334841684,23.69177542,24.56262695,13.71686588,51.44226019,0.953182597,No,Weekday,Spring,5
,138.982599,37.42315226,32.43602564,21.2152838,14.24747157,24.33897164,9.321694051,9.173752275,54.32598902,0.985475399,No,Weekday,Spring,13
,918.0662667,177.2523448,492.4257688,96.99986945,22.72802513,11.04007592,117.6201826,-4.118033047,71.18081354,0.421969381,Yes,Weekday,Spring,120
,641.7442845,91.11341717,314.9912367,79.1472496,30.65299289,17.5936694,108.2457187,29.89718969,68.3556892,0.950384294,Yes,Weekday,Spring,137
,759.9550589,199.0014046,386.1711965,69.13572332,26.7279508,22.86992071,56.04886295,10.2403092,27.93269137,0.035418973,Yes,Weekday,Spring,74
,705.9948323,55.30683493,430.2491084,85.01309254,45.90693597,22.19265786,67.32620259,-1.241986968,62.83487505,0.745916938,Yes,Weekday,Spring,119
,758.9190981,140.2078063,383.9127983,88.14044031,42.85774352,15.33728251,88.46302719,6.549170789,46.12616773,0.642746035,Yes,Weekday,Spring,154
,656.076205,92.1967939,376.8273961,53.74028028,49.54588215,17.34091135,66.42494125,8.635838864,37.67893418,0.249521858,Yes,Weekday,Spring,149
,842.3463593,139.4097352,425.4556566,69.69042582,41.01280051,28.99553402,137.7822071,27.2392053,23.00112925,0.507318501,Yes,Weekday,Spring,114
,954.1597009,195.7265654,508.2451377,53.83671768,22.7518818,29.27145,144.3279483,23.01264713,49.23497362,0.129553738,Yes,Weekday,Spring,101
,919.4318471,98.4419901,537.619223,74.65534079,40.84673206,20.04631615,147.822245,24.61872021,41.32620084,0.871597151,Yes,Weekday,Spring,70
,927.0684642,171.7024078,544.6330556,65.59399768,23.16258278,24.9549791,97.02144117,-9.503593101,35.09078238,0.357898086,Yes,Weekday,Spring,196
,964.8289357,165.919072,503.4749629,76.31338425,47.31277651,28.84022377,142.9685163,8.726929918,61.68030378,0.62604447,Yes,Weekday,Spring,80
,849.5155472,127.5221533,461.3113362,92.17611856,29.50609774,21.00507888,117.9947626,11.66048682,66.16912324,0.158776286,Yes,Weekday,Spring,150
,752.3972533,121.2216693,373.5795642,82.71214158,39.71087567,15.11610018,120.0569023,-9.136347543,34.68737114,0.206164845,Yes,Weekday,Spring,189
,680.0836292,95.30466425,363.5832733,77.73144333,32.70633467,24.45368165,86.304232,1.691594394,22.9668462,0.991956371,Yes,Weekday,Spring,176
,821.9484789,191.0794534,474.8936047,53.19318298,20.89821541,28.0112287,53.87279369,24.21304204,70.92516203,0.753086394,Yes,Weekday,Spring,93
,661.1344351,123.9585955,344.6877854,67.70300653,39.89591156,22.03317445,62.8559617,-3.830063242,20.59758447,0.96197187,Yes,Weekday,Spring,83
,783.4583995,191.7843957,328.1822537,58.23033856,42.96573684,16.738514,145.5571607,14.08895592,76.22674964,0.295851165,Yes,Weekday,Spring,195
,148.065079,39.50062407,29.60144811,27.15825642,18.7666512,25.23607791,7.802021306,-0.315915759,57.65719244,0.164562877,No,Weekday,Spring,6
,131.4399759,36.38329144,7.728880284,26.47211604,15.6985885,27.47573076,17.68136885,-9.454565141,39.31079811,0.503068463,No,Weekday,Spring,19
,99.41924795,25.32698322,2.475449254,20.44412911,7.136504833,17.51713169,26.51904985,0.854065592,34.78867457,0.494668282,No,Weekday,Spring,18
,150.4207794,39.97117276,22.8035565,28.0869558,5.336779301,27.68738135,26.5349337,33.91431897,20.54033986,0.174946514,No,Weekday,Spring,6
,140.0545348,39.58345387,3.049450159,27.06120352,14.72453693,26.32175349,29.31413687,26.06917003,34.12828502,0.73321957,No,Weekday,Spring,9
,108.0585189,20.36694871,14.06622143,28.95221564,9.786385314,21.0383574,13.84839046,33.18094899,28.26369809,0.361777534,No,Weekday,Spring,14
,165.0650585,36.13017391,38.8239547,31.66625412,11.33308616,18.18216067,28.92942897,11.95343198,56.72997324,0.186365231,No,Weekday,Spring,5
,897.7803492,156.1689097,567.2427275,69.92630322,27.31067413,20.87689736,56.25483732,-5.06187106,29.99273532,0.331983395,Yes,Weekday,Spring,178
,881.8321175,81.31203011,558.1341846,77.38535637,47.73408588,28.3231315,88.94332911,14.658177,51.71779025,0.5636587,Yes,Weekday,Spring,199
,765.9622379,103.9711769,409.6212488,90.33728004,29.2887044,27.87967394,104.8641538,10.44698006,55.40698534,0.726470932,Yes,Weekday,Spring,151
,918.5912023,67.32926298,569.5100308,81.13637538,41.83383111,16.8577504,141.9239516,27.99606872,37.8825019,0.481890886,Yes,Weekday,Spring,51
,654.6518036,152.7337961,307.7226769,50.35752764,23.41410584,16.73547612,103.688221,-5.586283865,22.10389694,0.52559499,Yes,Weekday,Spring,155
,982.036461,130.6558087,588.9268344,51.3904988,47.37329222,27.9721634,135.7178635,11.97085117,22.23523284,0.138945936,Yes,Weekday,Spring,164
,793.2103037,53.99927034,503.2336662,59.17218151,39.18439883,11.95917188,125.661615,-3.247810089,21.58083993,0.914690925,Yes,Weekday,Spring,51
,903.6601761,130.8527333,576.3685238,72.27383427,40.49251991,19.41677187,64.25579295,4.61041671,64.34748003,0.928724198,Yes,Weekday,Spring,190
,871.9719869,148.9092841,518.1457478,50.5411079,24.02092558,17.15382072,113.2011008,23.18106848,39.08058229,0.68342659,Yes,Weekday,Spring,179
,907.6277278,72.20552053,570.1975952,96.74264065,39.81829069,16.06309379,112.600587,11.42081582,67.77801116,0.017631409,Yes,Weekday,Spring,67
,724.3168238,130.1360394,333.6474888,82.73507725,30.91190853,11.46560149,135.4207084,6.914972832,45.90396943,0.537074216,Yes,Weekday,Spring,154
,724.5543071,122.3319516,370.0963355,87.74482679,35.71885207,23.00011131,85.66222992,7.751432536,47.17988605,0.629218972,Yes,Weekday,Spring,166
,724.536292,57.09875855,439.2689978,55.24917807,29.19999815,16.77666757,126.9426919,10.67510458,50.77295615,0.994654223,Yes,Weekday,Spring,72
,725.7803775,82.46570021,377.7914572,90.52282162,25.63067856,21.61681553,127.7529044,25.32574447,62.78188738,0.996066955,Yes,Weekday,Spring,153
,722.9572025,159.4272632,334.9363331,81.77734241,28.08515796,23.03349345,95.69761239,30.143811,36.41017195,0.857611235,Yes,Weekday,Spring,71
,649.2424775,64.5804999,301.2091218,84.35109245,37.91906145,15.42121008,145.7614918,32.99006089,27.29524097,0.063830992,Yes,Weekday,Spring,127
,798.4058005,91.41149519,524.6362584,55.83330314,36.13359602,21.55579128,68.83535644,25.41065238,53.36344011,0.953276391,Yes,Weekday,Spring,90
,137.4816664,34.94995902,31.74953779,20.56740438,8.713530499,15.0042879,26.49694678,4.193310309,39.61865739,0.612661247,No,Weekday,Spring,9
,128.0390398,27.10563397,24.76122235,35.23045032,13.34125113,22.69749361,4.902988408,20.96606177,46.54947882,0.80088677,No,Weekday,Spring,14
,110.9417855,28.2863773,22.42898367,33.87347486,10.86001361,11.39944344,4.09349262,9.692140582,58.8168025,0.40719285,No,Weekday,Spring,6
,116.4166463,22.03518549,15.86232983,32.14125772,14.13104792,11.93327523,20.31355009,1.460177992,49.64754447,0.319669471,No,Weekday,Spring,11
,149.3898176,36.79705791,49.11060171,25.44714476,15.24340336,13.44515086,9.346458953,27.83922107,57.21672903,0.463244145,No,Weekday,Spring,5
,174.6498834,41.68067684,47.53304151,37.95020047,13.37010193,29.60947843,4.506384275,-8.270814297,52.65200013,0.146874513,No,Weekday,Spring,13
,110.3595966,25.28448323,1.032592499,37.91387227,13.70025878,17.0282,15.40018987,30.57928965,64.38778232,0.357066139,No,Weekday,Spring,12
,844.6911245,92.62620555,551.4079256,88.96559829,23.59629583,14.3577597,73.73733958,10.76648591,62.35619706,0.8576175,Yes,Weekday,Spring,161
,696.618069,132.8758035,342.3756307,78.77478624,31.03387171,22.1136546,89.44432224,18.67406646,52.05139351,0.037950486,Yes,Weekday,Spring,164
,858.3637359,72.25589992,553.5431263,96.2521601,40.08276934,12.066692,84.16308816,19.6709265,60.73418125,0.150878047,Yes,Weekday,Spring,198
,879.6989496,111.8532442,511.7106921,92.61345716,47.23271147,10.92823197,105.3606128,30.28029833,72.41357614,0.12511616,Yes,Weekday,Spring,89
,956.0188936,130.5150701,556.0417194,98.6373644,42.59396447,25.3371663,102.893609,18.6501357,45.93627727,0.403075543,Yes,Weekday,Spring,179
,895.4250572,156.137377,497.0977782,65.71629708,43.16132708,28.78631569,104.5259621,17.62701131,44.76578436,0.996986901,Yes,Weekday,Spring,165
,646.7923085,110.349354,312.4119891,53.35010466,49.14720099,22.44085587,99.09280384,-7.000658175,65.85473725,0.17335793,Yes,Weekday,Spring,67
,928.3093268,131.117484,552.1950974,93.03340594,45.05356176,14.29492971,92.61484796,13.32836099,54.95323022,0.14548265,Yes,Weekday,Spring,124
,832.1641308,51.56409955,547.2906133,96.14769729,33.48048157,21.20967257,82.47156655,-3.242394963,24.26040681,0.91505573,Yes,Weekday,Spring,69
,879.4562248,149.1449619,568.7051276,50.48552577,49.39033,10.59351733,51.13676209,23.18451959,73.52672094,0.882050517,Yes,Weekday,Spring,138
,986.4903523,193.4958842,533.6474891,56.13759304,34.01631917,23.08972139,146.1033455,13.04998644,21.84698613,0.03224037,Yes,Weekday,Spring,141
,838.2536974,179.1919715,368.0374975,93.93430772,31.22119519,18.63548672,147.2332387,20.61025006,64.90378137,0.75170596,Yes,Weekday,Spring,80
,861.5083836,67.49048556,566.3257014,91.09407418,43.33131071,21.18306775,72.08374403,-8.124719473,65.52764856,0.655465701,Yes,Weekday,Spring,64
,961.5718523,131.9236016,561.705236,78.85551192,21.94812668,26.46240629,140.6769698,-6.184359278,77.18666512,0.76774081,Yes,Weekday,Spring,137
,988.2552934,175.6196385,543.3167377,59.65717582,46.85496126,21.11891466,141.6878655,22.23455246,23.2480645,0.494502455,Yes,Weekday,Spring,93
,634.7562661,88.58782052,350.6706591,78.69911646,38.08223341,19.81235615,58.90408051,-6.75620488,55.81141165,0.991379218,Yes,Weekday,Spring,91
,733.5173244,120.5697143,363.8263977,92.64858403,40.3984752,11.89843365,104.1757195,-6.793447251,45.67043424,0.043847019,Yes,Weekday,Spring,104
,182.1295249,43.56450078,47.43258833,24.30808817,13.81864855,27.67337885,25.33232022,-9.455118614,39.83797729,0.234371586,No,Weekday,Spring,17
,136.7238723,45.49975608,5.583586193,26.59349389,13.12480924,24.021138,21.90108887,33.04256292,25.41911362,0.396545987,No,Weekday,Spring,18
,161.267207,33.07288376,37.59096742,36.70114273,6.651179043,19.81589741,27.43513663,23.18787618,53.75924718,0.449777942,No,Weekday,Spring,9
,108.1699877,37.50039965,19.5399992,20.89128672,10.43628596,10.07196203,9.73005414,5.896313383,48.74244354,0.921367403,No,Weekday,Spring,19
,178.1246273,46.63831283,35.49656897,20.65157362,18.79630765,28.06018544,28.48167877,3.344101158,26.27326749,0.560004364,No,Weekday,Spring,10
,181.2082626,33.71350842,49.99206502,36.22375834,17.46929198,22.42264925,21.38698956,5.736645339,56.74937043,0.045110996,No,Weekday,Spring,7
,147.0275461,31.67438577,28.95954737,23.52046896,19.78244383,28.58807651,14.50262363,24.8594089,64.27718722,0.407862963,No,Weekday,Spring,7
,852.1479518,118.0144551,562.4641771,61.71079216,41.13730644,14.8350237,53.98619734,19.7616775,66.03669806,0.416490412,Yes,Weekday,Spring,84
,954.3350431,181.4367814,554.1574158,53.16483426,37.35046826,18.26179965,109.9637438,-1.666199446,74.3223913,0.965490938,Yes,Weekday,Spring,197
,903.6867052,85.8560689,540.8472494,77.25389128,25.92890014,28.99077282,144.8098227,-2.16507991,44.56824451,0.599197091,Yes,Weekday,Spring,159
,776.6001552,136.4977472,411.6820869,88.28986399,20.76148838,28.57733782,90.79163079,-5.572195763,77.18436612,0.635651071,Yes,Weekday,Spring,149
,1015.683371,189.6446855,587.9493435,63.42234882,43.59574893,25.33962553,105.7316192,19.71362239,71.9257643,0.713253031,Yes,Weekday,Spring,83
,1009.24059,170.9726484,572.401557,62.41970896,34.5652927,20.38126129,148.5001216,24.3967698,37.79009426,0.770039316,Yes,Weekday,Spring,117
,649.5408917,82.5551856,348.0726841,62.17826493,22.13785893,15.56180594,119.0350922,1.927089275,29.55698224,0.63505107,Yes,Weekday,Spring,165
,852.711998,176.4304143,381.5215109,95.60994443,46.23638344,13.09854068,139.8152042,-9.057476754,46.12336377,0.237194351,Yes,Weekday,Spring,115
,707.9900035,114.6300555,338.1759964,87.45822302,45.40661059,26.35544376,95.96367426,-6.302274964,44.11392248,0.874045914,Yes,Weekday,Spring,127
,673.8070297,103.5391964,325.889617,59.05943445,28.60001364,19.26636971,137.4523986,33.55370157,54.54315832,0.7321198,Yes,Weekday,Spring,70
,760.4786024,149.3932181,327.1890759,73.87506036,44.81702614,24.67310705,140.5311148,3.295014986,55.00317394,0.741870485,Yes,Weekday,Spring,188
,893.9129989,74.2524987,556.2310765,89.43479757,36.91580822,21.92200674,115.1568112,24.61504165,64.99921906,0.996556739,Yes,Weekday,Spring,167
,670.0451955,55.51481051,354.0209017,95.18889934,23.64716286,28.08098955,113.5924316,18.1098606,50.59339689,0.802526535,Yes,Weekday,Spring,181
,883.2937672,193.2022976,426.4193046,82.40805084,47.17593245,27.39786353,106.6903182,7.187283784,26.28935846,0.829151403,Yes,Weekday,Spring,118
,668.8411137,123.1885579,311.0270727,53.2902278,33.51932495,16.22515386,131.5907765,-0.744073201,71.49748013,0.951405516,Yes,Weekday,Spring,57
,645.961998,162.062136,305.3647173,69.68870652,36.69490755,14.30366084,57.84786981,-4.537611183,38.58587499,0.151134,Yes,Weekday,Spring,162
,605.9641478,85.60426939,366.1159317,52.026197,25.54050056,26.37212254,50.30512658,17.67558356,78.27784762,0.497727376,Yes,Weekday,Spring,71
,159.2143601,46.28227707,41.25013058,26.74846186,14.18559535,16.8288469,13.91904837,24.85852013,27.07160652,0.580567024,No,Weekday,Spring,15
,129.32338,48.80375747,20.81720332,37.55063899,9.559750231,10.05728757,2.534742455,18.97569141,77.49507033,0.329275729,No,Weekend,Spring,15
,166.568333,31.2403134,38.78683132,39.15407264,15.33469279,18.15798502,23.89443788,13.863596,25.46070841,0.839403344,No,Weekend,Spring,5
,122.1505726,21.39705712,17.80421349,33.33011554,18.36607219,11.48448334,19.76863089,-8.112194946,33.86216828,0.762419622,No,Weekend,Spring,14
,136.2148046,41.32103846,9.013085093,35.50799143,16.24023897,28.93573326,5.196717388,33.58199499,22.79479653,0.720883075,No,Weekend,Spring,5
,132.5929349,23.71051641,33.50451152,35.90908784,11.71795556,20.92944185,6.821421707,25.94213862,62.3067888,0.99714944,No,Weekend,Spring,11
,117.5935903,49.13103927,21.25213824,20.81147353,9.975741861,16.25415476,0.169042662,3.176991652,71.01792419,0.259381373,No,Weekend,Spring,14
,131.7742417,29.38551575,41.66353246,21.14588041,6.921334081,16.05798366,16.59999537,34.09866482,46.04426491,0.735457252,No,Weekend,Spring,16
