Time,Use [kW],HVAC [kW],Cloud Cover [%],Day Type,Outdoor Temp [°C],Season,Humidity [%],Staff Count,Water Heating [kW],Patient Load,Refrigeration [kW],Medical Equipment [kW],Lighting [kW]
,198.6324071,94.50042836,0.911632914,Weekday,15.16850603,Winter,49.73626802,84,20.81061887,168,9.567191158,47.08478689,26.66938184
,214.658202,95.82018928,0.68397513,Weekday,10.46735829,Winter,51.8267466,77,14.48440063,131,11.66898544,68.02511859,24.65950801
,217.5534693,90.56755468,0.73364284,Weekday,12.75674958,Winter,48.09467037,85,26.22519512,152,10.99280024,60.74333005,29.02458925
,196.707159,101.7193018,0.455566782,Weekday,10.3419958,Winter,31.56025683,80,18.42303988,179,7.896894628,39.12318123,29.54474148
,203.780078,93.70848259,0.887042744,Weekday,10.98961188,Winter,35.2722732,90,15.90065712,101,13.04705062,50.86970218,30.2541855
,210.3432544,94.13281254,0.940750859,Weekday,15.25602143,Winter,67.44706257,54,19.82782789,180,9.799048559,55.84314166,30.74042378
,195.2770602,96.99674557,0.719388156,Weekday,15.90409542,Winter,40.28609404,64,19.08523336,128,10.55659796,35.73877631,32.89970704
,190.9315878,90.06052597,0.0169128,Weekday,16.37560935,Winter,34.29802211,69,20.23327976,181,10.44447127,41.56598452,28.62732631
,200.3777954,94.69796325,0.964353234,Weekday,12.32878751,Winter,69.09752737,82,18.24663412,131,11.61783854,47.00818228,28.80717718
,213.9649805,104.5027195,0.986176797,Weekday,10.76380868,Winter,36.66154054,72,20.41001561,154,11.45105675,48.27855726,29.32263135
,201.8082183,96.49612493,0.173963706,Weekday,16.66990746,Winter,59.27490949,83,13.48528579,188,11.09157343,51.96240941,28.77282479
,202.4131428,100.5563692,0.595414802,Weekday,12.73198005,Winter,61.8556289,61,25.49486685,141,7.672284564,35.22985137,33.4597708
,194.2939096,87.35098321,0.320016113,Weekday,11.82053837,Winter,59.44141602,83,19.07105086,107,10.11172788,44.87625759,32.88389001
,201.8191963,97.67090621,0.442693702,Weekday,13.25384787,Winter,58.72272645,82,21.24378305,182,7.28792711,44.2731836,31.34339637
,176.0882579,99.20379481,0.867011607,Weekday,12.67295192,Winter,40.33201717,92,16.33903793,132,11.04644637,20.8574401,28.64153869
,197.3757039,80.33837038,0.916756003,Weekday,9.252390962,Winter,52.6340715,99,27.91452577,145,9.532975085,46.09268086,33.49715183
,222.4388215,92.93631587,0.952264015,Weekday,13.85090613,Winter,43.41627254,61,17.1769319,138,9.369406689,71.54928677,31.40688027
,196.3367224,88.68390981,0.164566058,Weekday,16.2509901,Winter,38.81881924,74,12.13334254,101,11.11725307,54.00691837,30.39529861
,220.8460041,101.9877736,0.109482366,Weekday,10.81737713,Winter,53.43233577,61,22.19572972,172,11.86253919,57.31601102,27.48395061
,206.0937334,95.95664034,0.38938978,Weekday,10.93892029,Winter,69.52055848,60,17.14980951,199,8.407726394,56.65368935,27.92586785
,206.3768858,94.91545864,0.007091813,Weekday,13.12163851,Winter,43.54027518,80,18.47431324,137,10.86694566,52.70836516,29.41180305
,210.7517297,101.1972027,0.769731418,Weekday,10.29503944,Winter,44.74900622,70,20.07230968,164,8.897085383,50.74029352,29.84483842
,217.3777299,102.9398525,0.813710271,Weekday,11.12847668,Winter,38.62439061,95,19.88632075,165,10.16255684,53.56972759,30.81927224
,210.3829712,105.0212832,0.016969129,Weekday,18.06381254,Winter,55.80600333,80,18.33731137,191,10.2444795,50.18486071,26.5950364
,210.5872587,95.07123466,0.66733185,Weekday,13.85341057,Winter,62.72582325,51,18.36958172,124,11.96531381,56.62781886,28.55330966
,207.0700698,92.75183318,0.643060994,Weekday,14.27081498,Winter,33.3516389,54,20.52046092,193,11.23245156,55.70694816,26.85837593
,209.3189511,103.0508697,0.815015317,Weekday,13.41359487,Winter,56.77063183,62,18.01741771,175,10.78355304,46.29774408,31.16936656
,209.495809,95.55011155,0.639201829,Weekday,15.65557539,Winter,39.34761795,65,20.74864457,185,8.011142956,53.84202072,31.34388922
,215.811688,96.38350964,0.506139853,Weekday,15.34589476,Winter,34.23186081,70,21.9065906,124,10.10074379,57.37512894,30.04571502
,174.7277226,87.61036453,0.846785002,Weekday,6.73704729,Winter,49.61249958,58,21.25594406,117,6.989395878,29.07466794,29.79735017
,189.6364549,97.45249619,0.949281172,Weekday,11.82053119,Winter,39.55380642,65,14.15188473,190,10.97236958,37.35993832,29.6997661
,202.8362007,93.71302317,0.258226813,Weekday,14.3011091,Winter,45.09393909,55,17.20908291,140,11.32450037,47.42448429,33.16510994
,213.6311902,105.4765021,0.204979233,Weekday,11.93632208,Winter,52.54948406,96,17.37669305,197,12.64082802,47.52247582,30.61469123
,209.7756257,91.38073053,0.081938439,Weekday,12.9704576,Winter,49.72120501,94,19.87828438,123,9.788419224,55.58136723,33.1468243
,205.3397693,96.38082289,0.728637022,Weekday,7.191513933,Winter,31.52196713,68,18.86056568,185,12.19630606,48.33731106,29.56476364
,199.8124141,90.30231223,0.666965703,Weekend,12.30522805,Winter,53.52504262,34,15.46058367,86,11.95600105,52.49365591,29.59986126
,208.0065288,97.76546224,0.740378297,Weekend,9.348031349,Winter,69.24390498,24,18.88252436,60,9.848057841,52.20684945,29.30363486
,193.6052232,88.57097626,0.505353668,Weekend,11.51143025,Winter,58.991479,26,19.96225981,60,11.63299205,42.139349,31.2996461
,185.4805375,85.5061864,0.649542959,Weekend,10.63320838,Winter,52.66072662,20,18.79258792,67,7.901747017,46.80426442,26.47575172
,196.1317145,92.72277645,0.723057125,Weekend,13.8260024,Winter,43.26631377,36,18.21537992,78,7.211651297,49.97719065,28.0047162
,200.3409063,86.82673016,0.100941626,Weekend,13.01269187,Winter,33.70066485,21,21.48974501,87,10.2420939,53.69331021,28.08902701
,192.9471334,87.48422122,0.926665554,Weekend,10.02800369,Winter,60.6911671,33,19.97046557,67,7.871559986,48.75978613,28.86110045
,198.9385113,92.6189526,0.366551187,Weekend,14.79873429,Winter,36.1365153,45,21.81011952,96,8.197009786,45.5505237,30.76190567
,202.5415116,91.21718593,0.780682075,Weekend,11.66465086,Winter,69.43736674,44,20.6341897,97,7.456161998,51.57974312,31.65423086
,189.3950356,92.06372645,0.893973057,Weekend,16.15913997,Winter,64.67285943,33,20.02736216,56,4.672691719,41.18200896,31.44924629
,213.183261,86.59326313,0.327747226,Weekend,15.36878674,Winter,41.48659061,23,21.41405747,59,11.93909613,58.94677142,34.29007284
,184.5634667,86.04116636,0.842538229,Weekend,13.08917319,Winter,68.99040325,31,19.38311644,51,11.17452483,35.99929277,31.96536629
,205.369104,94.8003091,0.364566428,Weekend,16.95318593,Winter,40.22664893,25,21.09611277,96,13.05785799,45.43696967,30.97785448
,189.0354973,89.29065826,0.96659077,Weekend,15.57447314,Winter,47.28464947,28,20.92714233,83,9.753311872,39.70188151,29.36250337
,167.8912707,84.82144378,0.311512299,Weekend,12.14553635,Winter,58.98231637,35,23.92615004,60,8.892062903,21.70551189,28.54610208
,194.9824634,78.37566613,0.361768312,Weekend,14.33504891,Winter,62.35197778,33,19.55838416,96,10.57354822,58.87079776,27.60406714
,182.7945583,85.34684901,0.509508873,Weekend,13.01482687,Winter,54.72411862,39,12.78635142,50,8.24509052,47.75377076,28.66249657
,197.7490537,97.71227108,0.24312453,Weekend,14.08221378,Winter,50.34823937,43,19.00972942,88,6.408713655,45.46585892,29.15248064
,201.4560702,89.53887411,0.073085091,Weekend,15.5538771,Winter,46.70834268,48,20.06559723,71,8.889110414,52.84825279,30.11423568
,185.7092585,90.97090107,0.945017094,Weekend,13.5424776,Winter,48.32819221,44,14.97262465,85,5.056880183,47.89678004,26.81207254
,204.9506599,79.48975488,0.664012228,Weekend,13.48487543,Winter,63.20811537,42,27.1830857,58,11.43146848,55.38434957,31.46200125
,196.2650215,85.16642328,0.74263599,Weekend,17.82710158,Winter,52.29007333,42,18.43868304,86,13.01602455,51.32787815,28.31601244
,194.9316425,80.09248502,0.440603114,Weekend,13.42753896,Winter,43.18121655,48,19.18605507,91,10.68332046,53.51165468,31.45812729
,182.3230734,81.89234926,0.940690188,Weekend,11.02375019,Winter,50.48354307,31,17.75406589,75,9.244153279,44.5752445,28.85726048
,185.6553132,91.66375041,0.887441691,Weekend,15.27724944,Winter,40.77671557,21,22.66862369,84,8.455170018,33.74218402,29.12558511
,194.5899416,86.22694305,0.55270389,Weekend,16.7146078,Winter,52.48579015,45,26.97401992,58,11.91259,39.30745506,30.16893357
,191.9919396,86.23207665,0.996849284,Weekend,13.79624923,Winter,63.64384682,41,16.37235641,98,10.90412802,47.229469,31.2539095
,194.4585041,81.74891641,0.948790498,Weekend,11.07454044,Winter,57.44364616,22,21.50505514,59,12.05753798,50.68072269,28.46627192
,205.153361,87.10826453,0.117064413,Weekend,14.42768399,Winter,50.68527568,40,14.8114928,61,7.676377847,63.96341493,31.59381088
,182.4556647,81.03254321,0.163675664,Weekend,13.51210444,Winter,63.46918745,31,15.85353209,98,8.824488895,46.40390296,30.34119759
,187.5354069,84.24381929,0.962957995,Weekend,11.45673496,Winter,50.97259753,20,14.78471929,56,10.97207736,47.35415753,30.18063338
,224.3582807,91.8601586,0.537083456,Weekend,16.32398502,Winter,38.37670683,26,20.69458971,83,10.17741248,72.63232839,28.99379155
,195.0862429,89.9499543,0.858369407,Weekend,12.94946239,Winter,44.37858487,49,23.32237079,90,9.998093257,42.49470382,29.3211207
,207.8608516,88.32019605,0.336393723,Weekend,14.26807586,Winter,52.35812961,26,22.50682408,79,11.71697034,57.61264291,27.70421818
,204.2387965,82.22246077,0.285211745,Weekend,11.57016231,Winter,31.03584281,42,24.97451062,66,7.02884786,59.54429077,30.46868648
,211.9685213,87.84757812,0.341149326,Weekend,13.46001942,Winter,56.24005419,42,16.79261971,75,10.88499336,70.33780816,26.10552195
,188.7424254,83.91571453,0.503043748,Weekend,13.30267005,Winter,67.02332037,20,17.23008169,68,12.52292797,50.84201008,24.23169113
,199.347069,87.40299143,0.616240649,Weekend,11.47425866,Winter,57.80479264,49,22.72246276,98,9.757743748,47.88959393,31.57427711
,193.9769949,78.1007576,0.258392648,Weekend,13.83433216,Winter,48.98884509,23,21.51286356,55,10.72078679,53.99317602,29.64941094
,188.7123761,84.9649567,0.371270921,Weekend,14.20914174,Winter,37.98678952,27,12.35980366,75,9.187998672,53.34838195,28.8512351
,198.5724493,86.43361924,0.555870814,Weekend,14.51469086,Winter,57.71513711,26,26.20467812,88,10.61566475,47.43054875,27.8879384
,218.3291101,92.88915268,0.449803991,Weekend,13.98704102,Winter,33.41609937,34,21.53082893,87,9.399346308,64.56328472,29.94649751
,187.305741,90.00551389,0.088773267,Weekend,14.24688747,Winter,64.35922188,37,15.5510467,67,9.066482376,44.61426327,28.06843473
,197.195723,81.40651251,0.441853708,Weekend,12.80225426,Winter,52.89135258,40,23.5082247,51,8.469875334,52.88864947,30.92246099
,207.8710028,82.95611825,0.246348247,Weekend,12.90163962,Winter,62.30809476,47,27.76372692,73,12.58151685,57.24136559,27.32827519
,181.2558847,92.71679355,0.016124646,Weekend,12.80760979,Winter,57.76526616,29,16.76134877,88,11.35441704,29.20366718,31.21965816
,203.1893028,91.22190835,0.808858539,Weekend,15.27264703,Winter,44.22119189,36,17.2453635,51,7.007682374,54.56688011,33.14746843
,192.1592212,89.09412208,0.903273622,Weekend,13.78635935,Winter,56.45864821,28,20.77272491,53,10.56811314,40.19530465,31.52895644
,212.614112,91.86645234,0.772267557,Weekday,10.79698413,Winter,41.6478582,88,20.56542728,136,8.389809638,62.33724278,29.45517997
,198.892429,89.19730885,0.344596596,Weekday,10.77783713,Winter,67.33820421,86,17.10417098,103,10.3503499,50.9315878,31.30901151
,209.4035374,93.51345425,0.304307592,Weekday,10.57887758,Winter,52.31516734,72,24.67981311,170,13.23549862,49.42314397,28.55162747
,194.4016968,98.88826254,0.61073178,Weekday,18.24600911,Winter,50.80461658,75,21.26351968,107,12.49906145,31.55423769,30.19661542
,198.4346387,83.50290527,0.426122371,Weekday,15.39753214,Winter,35.53132694,50,18.53032181,120,12.72793575,56.75609962,26.91737624
,219.4944454,104.7596209,0.124956566,Weekday,9.801438321,Winter,43.31826457,50,19.01619043,176,9.260341823,58.66946166,27.78883058
,218.6903436,104.8484258,0.788399531,Weekday,10.91054608,Winter,51.41653342,96,21.70809776,180,12.10298499,52.58710133,27.44373372
,211.7664989,97.79726017,0.809427488,Weekday,15.25863341,Winter,53.90452764,59,17.8646265,175,10.05693188,57.70103567,28.34664464
,184.9680668,95.03180576,0.32319425,Weekday,15.32222298,Winter,45.50498501,95,17.84836197,173,10.62068524,34.03091668,27.43629719
,188.0722557,96.31932045,0.514452434,Weekday,16.98382195,Winter,59.80965945,91,19.11214497,130,12.12838062,30.357257,30.15515262
,208.4779419,105.9690136,0.508168806,Weekday,15.53974365,Winter,34.28987334,79,20.72060729,179,10.40532833,43.94131554,27.44167717
,205.4244085,103.3058559,0.152290247,Weekday,11.83478356,Winter,42.25595193,84,16.41950768,176,7.500667104,44.96219378,33.23618404
,195.4619192,89.7189525,0.029790504,Weekday,13.67767812,Winter,58.16702225,90,23.68715092,164,9.87676391,42.04552764,30.13352425
,195.1908212,92.56841827,0.483402237,Weekday,16.31687898,Winter,60.23545518,89,22.38004797,130,7.371658482,45.78405937,27.08663712
,194.5372298,95.39767972,0.41607067,Weekday,14.63506532,Winter,49.32264981,81,18.3769794,136,8.298773494,43.66768603,28.79611112
,230.1550259,107.2408465,0.048464232,Weekday,11.09837341,Winter,67.37643178,69,24.64115036,184,7.666975383,60.33563955,30.27041416
,210.7841406,103.2074939,0.158924767,Weekday,14.56559164,Winter,50.46362443,68,23.48197967,187,6.073779581,49.25586177,28.76502569
,222.9083071,104.9454963,0.072389398,Weekday,15.70197981,Winter,30.18849702,66,19.75351734,132,11.99891571,57.5454078,28.66496995
,201.7165287,85.60288871,0.31904393,Weekday,12.03832469,Winter,50.35767124,61,16.37422843,129,12.81446002,59.67272975,27.25222176
,211.0478591,98.1247462,0.54661494,Weekday,12.54547036,Winter,46.53369839,78,15.85394729,174,10.33080732,55.33207318,31.40628508
,209.9907541,95.70890387,0.470705947,Weekday,12.83068527,Winter,47.17791588,97,16.89099113,115,12.65700802,54.04451199,30.68933904
,208.9766905,85.08135695,0.820840237,Weekday,11.69441869,Winter,58.23036204,76,17.00264108,164,12.8920451,66.16465458,27.83599281
,199.8418341,96.50880282,0.166764269,Weekday,11.50718027,Winter,30.61992967,51,18.71773128,125,11.61183006,41.50296702,31.50050289
,221.2217349,89.28909314,0.002911718,Weekday,14.15181192,Winter,54.67539024,85,19.4071386,109,12.44789751,66.69922781,33.37837787
,206.1547479,98.64489039,0.394807283,Weekday,18.0407301,Winter,61.35887402,58,19.89193689,163,12.10955563,42.60585568,32.90250931
,196.9112764,75.69727989,0.802656244,Weekday,10.29017986,Winter,34.78987154,95,22.07485573,113,12.17542085,56.90073676,30.06298312
,203.3117616,94.43454799,0.182922926,Weekday,13.9634108,Winter,36.19370726,77,23.07162399,171,10.38882042,44.128364,31.28840522
,205.4836129,87.08909328,0.032947868,Weekday,11.97840569,Winter,41.90715034,60,21.5053735,187,10.44883442,59.48084387,26.95946784
,195.3759472,98.49894997,0.236633131,Weekday,16.28967939,Winter,31.74643715,89,26.20214651,169,10.70669785,30.26234952,29.7058033
,225.9516392,94.61077112,0.15845244,Weekday,13.4811867,Winter,57.53605163,61,20.27947501,155,12.07721214,67.665118,31.31906294
,200.9525005,95.36993752,0.945122449,Weekday,13.63221318,Winter,42.98026597,99,16.24977945,170,9.899661465,45.44539616,33.98772588
,223.5235365,105.1581108,0.945776497,Weekday,16.94577238,Winter,35.0513389,70,20.89535544,196,10.3028061,58.64824438,28.51901979
,213.2557713,94.36044152,0.103959376,Weekday,18.13840887,Winter,60.79894473,70,23.95585378,194,10.14972261,55.42873348,29.36101986
,224.0461566,97.81599202,0.629219193,Weekday,17.16709206,Winter,46.4373162,58,18.37481176,150,10.75447034,63.9744796,33.12640292
,203.5584187,97.61001101,0.356390499,Weekday,12.94167164,Winter,62.30957173,75,17.09763344,123,5.494365882,53.1483719,30.20803643
,199.4387693,92.61505334,0.477999545,Weekday,13.16078433,Winter,49.41990561,96,19.40899555,166,10.66599896,47.3328999,29.41582158
,199.3805843,96.57155002,0.263036178,Weekday,15.39861454,Winter,65.46461956,64,20.14347596,136,7.986145278,46.5817818,28.09763126
,190.313425,91.22981103,0.794662892,Weekday,12.84059067,Winter,45.32657874,83,20.09160948,187,7.637426387,42.42569225,28.92888584
,203.2988438,91.89996871,0.946075618,Weekday,14.53978178,Winter,66.49018244,60,18.72779059,112,11.24187398,50.43357213,30.99563835
,197.5626246,81.19209753,0.764643573,Weekday,15.49386902,Winter,32.92570038,58,17.61862255,109,10.87065967,58.45796856,29.42327624
,193.9148094,97.76702819,0.825458326,Weekday,14.09723921,Winter,57.81642684,76,17.17092442,193,8.987930591,34.4638757,35.52505048
,221.1755361,98.66842766,0.254031018,Weekday,14.34801542,Winter,45.79780744,96,23.71873291,155,9.286700546,60.82162778,28.68004723
,190.2356278,83.58339761,0.126153096,Weekday,9.993031692,Winter,65.82576612,83,18.82510668,131,13.01788053,44.39044023,30.41880272
,216.5329494,99.87499721,0.856612336,Weekday,14.11836876,Winter,62.99348638,57,19.70159868,147,10.57793951,56.22663194,30.15178208
,208.4467086,101.7100229,0.653187189,Weekday,16.15778262,Winter,65.83171492,99,18.46304807,128,6.687238946,53.39177579,28.19462281
,181.2653898,88.01833424,0.96686555,Weekday,15.90207153,Winter,31.24854241,82,19.04346093,114,10.21441592,35.95183056,28.03734813
,213.7229618,91.18308735,0.702866444,Weekday,14.3791337,Winter,49.29424834,76,19.35024563,193,9.339323901,62.22349067,31.62681424
,214.3245517,85.80892826,0.349803355,Weekday,14.02785434,Winter,63.18782738,94,24.4339819,116,10.6041537,60.4185061,33.05898169
,188.572359,93.04481525,0.716718586,Weekday,14.58819021,Winter,37.04330532,77,23.57521351,157,9.864565605,28.26231096,33.8254537
,195.7839058,98.74284925,0.674186949,Weekday,11.55827286,Winter,66.03630921,92,18.47471866,171,8.556546444,43.43044763,26.57934378
,228.0849387,101.7157424,0.777944527,Weekday,16.43216117,Winter,50.0736097,72,19.06781945,160,11.13024873,62.45649564,33.7146324
,217.2289793,98.76018256,0.589285728,Weekday,13.33750092,Winter,37.3267811,77,23.20761179,177,7.760447902,55.94504369,31.55569334
,163.1109824,73.71873494,0.513170016,Weekday,15.08254223,Winter,53.40311265,73,13.62815725,102,7.012980443,38.03442071,30.71668902
,206.726886,89.32822467,0.181808466,Weekday,19.9948922,Winter,42.19043651,81,24.71691877,143,8.186384548,56.27611213,28.21924588
,182.6518079,94.19349945,0.663734361,Weekday,12.56265351,Winter,42.3852724,72,18.20053582,155,8.866589784,32.06078887,29.33039403
,208.2903825,95.41140548,0.127408072,Weekday,12.82608209,Winter,41.18405731,53,21.85023636,189,10.93890994,46.89926477,33.19056599
,198.5607104,90.53171119,0.676976752,Weekday,14.38156003,Winter,48.34599592,90,23.23361317,110,10.69222757,44.65425238,29.44890604
,195.6465356,94.63390722,0.833006215,Weekday,16.28054898,Winter,63.3771648,82,22.11222631,138,13.39095926,37.4767944,28.03264842
,201.0484551,94.89850968,0.054211744,Weekday,13.70157874,Winter,33.80374591,77,18.96031689,148,11.04563508,45.69961995,30.44437347
,217.2217245,103.4802379,0.271707519,Weekday,14.99857894,Winter,36.81036609,56,21.63804776,195,9.770483196,50.10962617,32.22332951
,195.685285,90.43805847,0.681460115,Weekday,15.89758483,Winter,39.00959609,75,15.37182347,138,9.931147014,52.56642817,27.37782788
,200.3960209,96.43868083,0.748360833,Weekday,9.913020928,Winter,51.97073973,52,20.33489006,172,10.64961165,40.6030158,32.36982257
,198.3060698,96.73383284,0.427505704,Weekday,12.22508832,Winter,63.83861024,68,10.80662939,120,8.931608146,52.31913183,29.51486764
,203.2562417,93.69490345,0.874897235,Weekday,14.9076503,Winter,41.69660336,95,21.65347932,118,9.901961659,44.94925612,33.05664117
,213.0337954,97.44524869,0.500580889,Weekday,12.39733729,Winter,52.90731263,57,25.88223186,163,10.95055374,52.09176651,26.66399459
,213.8784339,97.29354729,0.39258775,Weekday,11.24654943,Winter,41.70685783,73,20.76687736,110,9.109865478,57.76016022,28.94798353
,222.6116724,104.3959686,0.223778386,Weekday,12.07072215,Winter,46.48386275,92,24.86977007,191,8.003118294,54.86309993,30.47971549
,208.2284651,95.16456755,0.730679012,Weekday,18.12309285,Winter,46.69793136,50,23.52053258,132,9.049704266,49.17134264,31.32231804
,184.0846978,88.97255923,0.312543652,Weekday,12.33181322,Winter,61.46103548,88,18.1072075,117,7.771837284,38.29719294,30.93590084
,204.3213832,95.68577243,0.448407841,Weekday,13.71205139,Winter,39.8111722,61,20.67878995,115,7.644962768,48.112884,32.19897405
,207.2753581,95.32799064,0.901177623,Weekday,15.72179405,Winter,47.61738283,76,20.34973554,138,9.364478212,47.24878572,34.984368
,218.6946397,93.06442365,0.26269331,Weekday,10.20924023,Winter,47.53194432,71,16.92880744,160,8.768087613,69.63085885,30.30246214
,211.0546613,101.2417261,0.716325343,Weekday,15.48924665,Winter,60.13251728,80,18.7506847,176,10.21914316,46.43907951,34.40402785
,195.113891,87.19475164,0.692801199,Weekday,11.62194676,Winter,55.71208201,86,20.47882474,115,11.99178683,43.08068678,32.36784097
,224.759061,101.0025934,0.073563354,Weekday,17.38863661,Winter,68.58761915,89,27.16390312,186,9.269438284,57.22446985,30.09865633
,219.1979579,102.786101,0.837841381,Weekday,12.64059772,Winter,42.24956981,77,20.42391537,173,11.3251251,55.34543613,29.31738031
,225.5652893,104.2117037,0.996683278,Weekday,12.16785961,Winter,41.09033665,76,23.32595484,177,8.802214527,55.60769349,33.61772276
,190.7469133,90.009105,0.581865267,Weekday,12.95023698,Winter,41.17877765,86,17.13126265,194,10.74699472,41.9781533,30.8813976
,213.5029497,98.5838655,0.421554248,Weekday,15.80432301,Winter,32.19148192,92,21.35247594,180,9.774707366,54.79406918,28.99783176
,210.2030244,106.0831974,0.579834238,Weekday,15.73152258,Winter,59.07911678,97,13.73128929,123,8.117050895,53.92191621,28.34957065
,200.8451876,92.96791634,0.519397685,Weekday,16.94568705,Winter,65.5727504,95,20.44326772,141,9.771055256,46.55901972,31.10392852
,200.5480932,89.20952607,0.624700669,Weekday,17.37264486,Winter,56.37692987,71,25.44981849,131,10.06450846,47.47083227,28.35340786
,209.3364139,90.79703208,0.341047873,Weekday,11.96896692,Winter,31.02969639,95,19.86221351,170,9.031483296,59.55802745,30.0876576
,197.5300221,95.41662256,0.924218435,Weekday,14.27883891,Winter,43.67737974,50,21.54556959,120,10.23475273,43.27582489,27.0572523
,213.7597459,99.64240386,0.800663942,Weekday,12.34230028,Winter,40.77438803,90,15.04178257,168,10.08455966,61.42477645,27.56622332
,211.9079687,86.36313638,0.459502267,Weekday,17.91560362,Winter,49.24752606,86,20.61078529,130,8.858748663,62.48973047,33.58556794
,187.6837012,99.19877103,0.854740619,Weekday,17.88087615,Winter,52.26929231,84,14.9681262,175,7.045438586,36.99157026,29.4797951
,191.7430839,95.8147023,0.207469438,Weekday,14.37728494,Winter,56.47513552,66,17.29748472,185,11.57298032,41.98404432,25.0738722
,199.3642124,97.27460258,0.033323199,Weekday,13.40028598,Winter,64.65709612,85,18.49819099,144,11.34827787,41.60162129,30.64151972
,206.8955026,106.7718504,0.881903285,Weekday,10.4857434,Winter,56.45791266,65,16.05071298,194,6.622870069,47.36895229,30.08111687
,189.5775096,94.0726918,0.328774287,Weekday,17.05475038,Winter,59.96631293,51,14.5880963,116,7.278348437,46.5762435,27.06212953
,220.593112,100.5433758,0.731873253,Weekday,19.90993479,Winter,49.76630414,92,20.81680215,178,12.48916051,56.79938463,29.94438897
,197.5639777,106.8218528,0.982680049,Weekday,14.00711877,Winter,65.86017004,64,17.96911499,175,12.17379123,34.06746008,26.53175862
,223.6375379,98.04955593,0.811087246,Weekday,14.13624082,Winter,41.69212186,96,24.90504536,191,9.046362351,60.47684061,31.15973368
,221.1010562,107.2034312,0.643576223,Weekday,13.71009959,Winter,48.913025,56,18.66100376,196,11.31790827,55.6242373,28.29447567
,208.8467446,95.77722541,0.59672299,Weekday,15.09820504,Winter,60.77002237,55,22.5142309,178,13.9169968,48.60481766,28.03347385
,202.6374424,100.2032262,0.078980599,Weekday,12.02939753,Winter,36.85593249,52,21.68162128,137,6.904175115,42.25475391,31.59366589
,222.8432554,107.3352334,0.234005287,Weekday,16.26091908,Winter,67.43262496,79,19.84328274,193,9.435821435,56.70743825,29.52147959
,204.6940361,99.46544504,0.309729222,Weekday,17.2661113,Winter,47.88854963,59,16.16741755,163,12.01755736,45.20711763,31.83649851
,196.8494812,94.03303347,0.961118268,Weekday,14.88661306,Winter,52.3942152,65,22.70457652,102,12.0676593,39.80476586,28.23944609
,201.1592982,92.29311015,0.092345839,Weekday,13.18632972,Winter,62.84313448,76,23.33119215,130,9.34497836,45.86793329,30.32208426
,205.2955333,94.19002929,0.722943424,Weekday,16.37470488,Winter,40.88010295,72,18.58144162,173,7.147772566,54.57040066,30.80588915
,206.2004142,90.36288936,0.353477475,Weekday,14.76146749,Winter,62.24386992,91,21.57199917,181,10.82765465,52.73978869,30.69808229
,200.0712543,92.74611939,0.942157917,Weekday,13.16862674,Winter,48.277554,64,22.49566458,125,8.756154977,45.52382844,30.54948695
,214.2000957,95.43271825,0.91163869,Weekday,12.53432096,Winter,58.23529779,62,16.70027368,162,10.99139604,62.35383894,28.72186878
,202.8967305,90.42015652,0.938053854,Weekday,14.12554248,Winter,45.86910402,90,18.90431176,155,8.956693173,55.63917403,28.97639507
,194.3605357,86.16411476,0.730416265,Weekday,12.04278026,Winter,52.20638919,64,20.90169642,109,10.98920355,43.83346878,32.47205222
,188.6898705,96.26241164,0.239709078,Weekday,16.70953807,Winter,39.18809261,65,17.56271093,176,9.200645144,34.98469477,30.67940806
,205.1829675,99.07288774,0.807345621,Weekday,13.50411276,Winter,39.90258033,63,19.04167826,175,7.318754282,48.75891346,30.99073377
,218.4182032,94.77773971,0.482728387,Weekday,15.07190412,Winter,30.72240879,68,23.57373889,167,10.69223091,61.10506142,28.26943226
,200.8150757,95.43055404,0.262304931,Weekday,14.40555406,Winter,34.31413058,85,20.24876168,160,10.71929832,42.94120986,31.47525186
,193.4828334,87.69658182,0.538980874,Weekday,14.17920737,Winter,68.55270645,65,24.42763745,109,7.431225928,43.19826524,30.72912295
,188.5547599,93.85459485,0.252252834,Weekday,15.46669435,Winter,42.83741753,99,14.99496534,150,7.166127183,41.39430211,31.14477046
,216.7887135,90.21737819,0.376311817,Weekday,14.05159459,Winter,49.23766432,80,18.50116003,153,11.03467459,68.29329664,28.74220409
,188.3764977,88.01894093,0.23600793,Weekday,16.39704895,Winter,41.52608543,92,21.00790452,150,5.494413211,45.3873295,28.4679096
,190.9163039,95.60438526,0.316684356,Weekday,12.28698489,Winter,45.11187296,62,19.58219388,187,11.3144022,33.18119645,31.23412609
,202.1246434,89.04783699,0.305413499,Weekday,13.35557373,Winter,32.341464,69,19.17528719,109,8.371785018,54.95341487,30.57631937
,182.55728,94.21743611,0.163114675,Weekday,15.10242999,Winter,62.17218852,64,19.00226186,134,8.227919506,29.72322728,31.3864352
,206.0948819,92.46511269,0.590426103,Weekday,14.02779187,Winter,61.87790016,81,22.60419573,195,12.49414693,47.80251788,30.72890869
,219.077335,92.77072616,0.390752985,Weekday,17.27691231,Winter,31.62383941,77,21.81044303,186,9.167579572,67.86597024,27.46261605
,219.9422012,82.41989919,0.816877986,Weekend,15.79215189,Winter,30.87946088,26,24.0703831,59,9.954879917,74.42332808,29.07371094
